span,V2ax_re,V2tang_re,T2_re,P2_re,rho2_re,s2_re,Y_tot_rotor_re
0.043043043043043044,416.2710562581376,0.0,1409.9909263387233,16.877091890172306,4.169385698075179,1.1947601422113707,0.18794299829501027
0.044044044044044044,416.27094444948654,0.0,1410.0225524296814,16.87854688893745,4.169651621642051,1.1947643525222158,0.1876747682505086
0.04504504504504504,416.2708334811144,0.0,1410.0536984825283,16.880027995991096,4.169925402496239,1.1947676807406413,0.18740098852722575
0.04604604604604605,416.27072334536376,0.0,1410.0843676183092,16.881535028141737,4.1702069859130875,1.194770132985329,0.18712169969623088
0.04704704704704705,416.27061403459544,0.0,1410.1145630178933,16.88306779883069,4.170496316177414,1.194771715487183,0.18683694307929088
0.04804804804804805,416.2705055411878,0.0,1410.144287921445,16.884626118172697,4.170793336594784,1.1947724345880844,0.18654676073868615
0.04904904904904905,416.2703978575368,0.0,1410.173545627872,16.8862097929972,4.17109798950302,1.1947722967396117,0.18625119546686192
0.050050050050050046,416.27029097605646,0.0,1410.2023394942678,16.88781862689032,4.171410216283886,1.1947713085017464,0.18595029077591746
0.05105105105105105,416.2701848891784,0.0,1410.2306729353456,16.88945242023737,4.171729957374927,1.1947694765415566,0.18564409088693745
0.05205205205205205,416.27007958935195,0.0,1410.2585494228558,16.891110970266315,4.172057152281579,1.1947668076318554,0.18533264071916944
0.05305305305305305,416.26997506904434,0.0,1410.2859724849964,16.89279407109162,4.172391739589394,1.194763308649843,0.1850159858790501
0.05405405405405406,416.26987132074044,0.0,1410.312945705814,16.89450151375884,4.172733656976464,1.1947589865757264,0.18469417264908522
0.055055055055055056,416.26976833694295,0.0,1410.3394727245916,16.896233086289808,4.173082841226033,1.19475384849132,0.184367247976586
0.056056056056056056,416.2696661101723,0.0,1410.3655572352288,16.897988573728586,4.173439228239303,1.1947479015786238,0.18403525946226695
0.057057057057057055,416.26956463296665,0.0,1410.3912029856085,16.89976775818775,4.173802753048371,1.1947411531183845,0.18369825534870765
0.058058058058058054,416.269463897882,0.0,1410.4164137769562,16.901570418895435,4.174173349829354,1.1947336104886372,0.18335628450868346
0.05905905905905906,416.2693638974921,0.0,1410.44119346319,16.90339633224311,4.1745509519157356,1.1947252811632287,0.1830093964333689
0.06006006006006006,416.2692646243883,0.0,1410.4655459502544,16.905245271833454,4.17493549181176,1.1947161727103175,0.182657641220417
0.06106106106106106,416.2691660711799,0.0,1410.4894751954532,16.90711700852933,4.1753269012061125,1.1947062927908632,0.18230106956191988
0.062062062062062065,416.2690682304939,0.0,1410.512985206764,16.909011310502898,4.1757251109856774,1.194695649157092,0.181939732732253
0.06306306306306306,416.2689710949749,0.0,1410.5360800421497,16.910927943285508,4.176130051249492,1.1946842496509475,0.18157368257580891
0.06406406406406406,416.26887465728566,0.0,1410.558763808857,16.912866669817905,4.176541651322818,1.1946721022025257,0.18120297149462306
0.06506506506506507,416.2687789101062,0.0,1410.5810406627013,16.914827250501077,4.176959839771406,1.194659214828485,0.18082765243589682
0.06606606606606606,416.2686838461347,0.0,1410.6029148073515,16.916809443247512,4.177384544415857,1.1946455956304527,0.18044777887942143
0.06706706706706707,416.2685894580869,0.0,1410.6243904935993,16.91881300353308,4.177815692346184,1.194631252793406,0.1800634048249069
0.06806806806806806,416.26849573869634,0.0,1410.645472018617,16.92083768444902,4.17825320993643,1.1946161945840386,0.17967458477922077
0.06906906906906907,416.2684026807143,0.0,1410.6661637252114,16.92288323675482,4.178697022859523,1.1946004293491144,0.17928137374353986
0.07007007007007007,416.26831027690986,0.0,1410.6864700010683,16.924949408931216,4.17914705610217,1.194583965513807,0.1788838272004203
